id,nome,marca
11924,Cotovelo de 45° em Latão N14 15mm,FORUSI
11925,Cotovelo de 45° em Latão N14 22mm,FORUSI
11931,Cotovelo de 90° em Latão N10 15x1/2,FORUSI
11933,Cotovelo de 90° em Latão N10 22x3/4,FORUSI
11935,Cotovelo de 90° em Latão N12 15mm,FORUSI
11937,Cozinha Compacta Amanda 4 Peças em Branco e Preto,ITATIAIA
11947,Cuba Apoio Branca 50x36cm,INCEPA
11953,Cuba Apoio P4 Branco,INCEPA
11972,Cuba de Apoio Boss de Louça 45x39cm Branca,INCEPA
11973,Cuba de Apoio Quadrada Loft Q5 Branca 35cm,INCEPA
11975,Cuba de Apoio Redonda Basic R1 Branca 35cm,INCEPA
11977,"Cuba de Apoio Retangular com Mesa 60x 41,5cm Branca",INCEPA
11978,"Cuba de Apoio Oval 54x37,5cm Ruy Ohtak Stone",ROCA
11982,Cuba de Apoio T2 Branca: Elegância e Praticidade para o Seu Banheiro,ROCA
11983,"Cuba de Apoio Redonda Branca 37x37x12,5cm",ROCA
11986,"Cuba de Apoio Redonda sem Mesa Platinum Branco 42,5x42,5Cm",INCEPA
11988,Cuba de Apoio T6: Sofisticação e Qualidade para o Seu Banheiro,ROCA
11990,Cuba de Apoio Retangular Branco Matte 45x42cm P6 Platinum,INCEPA
11991,Conheça a Cuba de Apoio Retangular Branca 80x42cm,ROCA
11993,Cuba de Apoio Retangular Platinum P7 Branca 51x36cm,INCEPA
11996,Cuba de Apoio Retangular Preto ONIX 45x42cm P6 Platinum,INCEPA
11997,Cuba de Apoio Óptica Branco 35cm,ROCA
11999,Cuba de Apoio Redonda Óptica Branca 35cm,ROCA
12002,Cuba de Apoio T1: Sofisticação e Durabilidade em Um Único Produto,ROCA
12003,Cuba de Apoio T3: Beleza e Resistência para o Seu Banheiro,ROCA
12006,Cuba de Apoio T4: Sofisticação e Inovação em Todos os Detalhes,ROCA
12007,Cuba de Apoio T5: a Escolha Perfeita para Um Banheiro Moderno e Durável,ROCA
12011,"Cuba de Apoio T7: Sofisticação, Durabilidade e Inovação",ROCA
12012,Cuba de Apoio T8: Elegância e Inovação para o Seu Banheiro,ROCA
12014,Cuba de Apoio T9 Branca 40x40Cm,ROCA
12046,Cuba de Semiencaixe 40X40 cm T10 Branca: a Perfeição em Design e Funcionalidade,ROCA
12050,Cuba de Sobrepor/embutir Óptica PQ41 41X41cm Branca,ROCA
12063,Cuba de Vidro Canoa 2382 50x27 12mm Incolor,BERGAN
12066,Cuba Champagne Apoio Platinum com Mesa P6 45x42cm,INCEPA
12067,Cuba Apoio cm P6 45X42cm,INCEPA
12071,Cuba Oval de Apoio Ruy Ohtak Branca,ROCA
12074,Cuba Redonda de Apoio Ruy Ohtak Branco 35cm,ROCA
12076,Cuba Sobrepor/embutir 330x330mm Optica PQ33 Branco,ROCA
12078,Descubra a Cuba Thema para Banheiro de Apoio Louça Retangular 50x36cm Preta,INCEPA
12111,Cumeeira Colonial Marfim Articulada Inferior PVC,PRECON
12113,Cumeeira Colonial Marfim Articulada Superior PVC,PRECON
12116,Cumeeira Espigão Articulado Colonial Cerâmica Inferior,PRECON
12119,Cumeeira Espigão Articulado Colonial Cerâmica Superior,PRECON
12120,Cumeeira Espigão Articulado Colonial Marfim Inferior,PRECON
12121,Cumeeira Espigão Articulado Colonial Marfim Superior,PRECON
12123,Cumeeira Lateral Lisa Cerâmica,PRECONVC
12126,Cumeeira PVC Central Articulada Coluna Inferior 23015016 88cm,PRECONVC
12127,Cumeeira PVC Central Articulada Coluna Superior 23015015 88cm,PRECONVC
12129,Cumeeira PVC Central Plan Cerâmica 23015091 56x88cm,PRECONVC
12132,Cumeeira PVC Triangular Marfim,PRECONVC
12135,Cumeeira Triangular Colonial Cerâmica,PRECON
12244,Curva de Transposição em Latão 15mm,FORUSI
12254,Curva Inox 45° 304 5 Polegadas,REFRACON
12258,Curva Inox 45° 304 9 Polegadas,REFRACON
12393,Distanciador Circular Universar EC/20 Verde 51X20mm Unidade,ASTRA
12396,Dobradiça de Aço 3 1/2 Flo,TOLEMAT
12398,Dobradiça de Ferro Oxidado 3.1/2 X 2.3/8,PAGE
12399,Dobradiça de Aço 3.1/2mm Cromado,TOLEMAT
12401,Dobradiça de Aço 3mm Flo,TOLEMAT
12491,Distanciador Tipo Pino/torre E10/1520 10X15X20mm Unidade,ASTRA
12609,Duto 25x25x50 Natural,REFRACON
12612,Duto Revestido Corte Natural 30×30×40 para Churrasqueira,REFRACON
12613,Duto Revestido Mesclado 30x30x40cm,REFRACON
12614,Duto Revestido Mesclado 25x25x40cm,REFRACON
12617,Duto Revestido Natural 25x25x40cm,REFRACON
12618,Duto Revestido Natural 30x30x40cm,REFRACON
12621,Elemento Filtrante para Filtro de Entrada,FORTLEV
12622,Elemento Filtrante Blindado,ACQUABIOS
12665,Emenda para Forro PVC Tipo H 6m Branco,FORTLEV
12738,Esmalte Brilhante Peg Pinte Marrom Conhaque,EUCATEX
12741,"Esmalte Brilhante Peg Pinte Tabaco 3,6L",EUCATEX
12793,Espaçador Slim 1mm Pacote com 100 Peças Azul,CORTAG
12795,Espaçador Juntapiso 4mm 100 Unidades: Precisão e Qualidade para Seu Projeto,CORTAG
12797,Espaçador Juntapiso 5mm 100 Unidades: Precisão e Eficiência no Assentamento,CORTAG
12800,"Espaçador Juntapiso 1,5mm 100 Unidades: Precisão e Eficiência no Assentamento de Revestimentos",CORTAG
12801,Espaçador Juntapiso 1mm 100 Unidades: a Solução Ideal para Assentamento de Pisos,CORTAG
12803,Espaçador Juntapiso 3mm 100 Unidades: Solução Ideal para Instalação de Pisos,CORTAG
12805,Espaçador Juntapiso Polipropileno 2mm: Perfeição no Alinhamento de Pisos e Revestimentos,CORTAG
12807,Espaçador Nivela Piso Cunha Slim Granel Pacote com 1000 un,CORTAG
12811,"Espaçador Nivela Piso Slim 1,5 mm Granel Pacote com 1000 un",CORTAG
12812,Espaçador Nivela Piso Slim 2 mm Granel Pacote com 1000 un,CORTAG
12814,"Espaçador Nivela Piso Smart 1,5MM Pacote com 100 Unidades",CORTAG
12816,Espaçador Nivela Piso Smart 2mm 100 Unidades: Precisão e Agilidade no Assentamento de Pisos,CORTAG
12817,Espaçador Nivela Piso Smart 1MM Pacote com 100 Unidades,CORTAG
12820,Espaçador Nivelador Slim 2mm 100 un,CORTAG
12821,"Espaçador Smart 1,5 mm - Granel 500 un",CORTAG
12822,"Espaçador Smart 2,0 mm - Granel 500 un",CORTAG
12845,Espelho 11730 em Metal Preto 98cm,MART
12847,Esponja Multiuso: Versatilidade e Eficiência para Qualquer Tipo de Limpeza,CORTAG
12849,Espreguiçadeira Pitangui Antares Branca,ANTARES PLASTICOS
12886,Fechadura Berlin Externa Cromada M80,HAGA
12888,Fechadura Brava Antique Banheiro Espelho 280,HAGA
12890,Fechadura Brava Antique Interna Espelho 280,HAGA
12893,Fechadura Brava - Banheiro - Roseta Cromado 40 mm,HAGA
12894,Fechadura Brava Externa Cromada Cilindro 121,HAGA
12896,Fechadura Brava Interna Cromada Roseta 527,HAGA
12897,Fechadura Brava Externa Espelho 280 Prata,HAGA
12900,Fechadura Brava Interna Espelho 280 Prata,HAGA
12901,Fechadura Brava – Espelho 280 – Banheiro 40mm,HAGA
12905,Fechadura Click Oxidada Interna,HAGA
12906,Fechadura Click para Banheiro,HAGA
12908,Fechadura Digital de Embutir TFCS01 Preto Fosco,Taschibra
12911,Fechadura Click Externa,HAGA
12913,Fechadura Externa Mari Cromada 40mm,PADO
12914,Fechadura Quadra Interna Cromado,HAGA
12917,Conheça a Fechadura Pratika Externa,HAGA
12919,Fechadura Quadra Roseta Aço Inox e Alumínio,HAGA
12922,Fechadura Quadra Roseta Externa,HAGA
12923,Fechadura Interna Click Cromada Espelho 280,HAGA
12924,Fechadura Interna Mari Cromada 40mm,PADO
12925,Fechadura para Portão de Sobrepor 332,HAGA
12927,Fechadura Nápole Bico de Papagaio Fume 2606,HAGA
12929,Fechadura Pratika Oxi Interno,HAGA
12932,Fechadura Pratika Oxi para Banheiro,HAGA
12934,Fechadura Tek Cromada P/banheiro Espelho 282,HAGA
12937,Fechadura Tek Externa,HAGA
12939,Fechadura Tek Interna,HAGA
12940,"Filete Alufit Nº1 Ouro Polido em Aluminio 9,5x300cm",MOZAIK
12943,"Filete Alufit Nº1 Prata Brilhante em Aluminio 9,5x300cm",MOZAIK
12945,"Filete Alufit Nº1 Preto Polido em Aluminio 9,5x300cm",MOZAIK
12947,"Filete Alufit Nº1 Preto Matte em Aluminio 9,5x300cm",MOZAIK
12949,"Filete Alufit Nº1 Rose em Aluminio 9,5x300cm",MOZAIK
12951,"Filete Alufit Nº1 Rose Matte em Aluminio 9,5x300cm",MOZAIK
12952,"Filete J em Aço Inox Polido 0,5x120cm",MOZAIK
12954,Filete J Inox Preto Brilhante 5x11x120cm,MOZAIK
12957,"Filete l Inox Polido 1,5x120cm",MOZAIK
12959,"Filete P Aço Inox Escovado 1,25x120cm",MOZAIK
12961,"Filete P Aço Inox Polido FIP12010 12,5x120cm",MOZAIK
12963,"Filete P Preto em Aço Inox 1,25x120cm",MOZAIK
12965,Filete PP1 Ouro Matte em Aço Inox 1x120cm,MOZAIK
12967,Filete PP1 Ouro Polido em Aço Inox 10x120cm,MOZAIK
12969,Filete PP1 Polido em Aço Inox 10x1200mm,MOZAIK
12972,Filete v Inox Microtexturizado 12x12x120 cm,MOZAIK
12974,Filete PP1 Preto em Aço Inox 10x1200mm,MOZAIK
12975,Filtro Acqua 230 Branco,ACQUABIOS
12976,Filtro 200 Branco,ACQUABIOS
12983,Filtro para Caixa D'água,FORTLEV
12984,Filtro para Piscina 2200L/H 220V,MOR.
12991,Fita Acrílica 45mmx50m Transparente,CORTAG
13036,Fixação para Vaso e Mictório 10x90mm,CENSI
13038,Fixa Tudo Branco 400g,UNIPEGA
13039,Conheça o Fixa Cuba Cartuho 280ML Branco,UNIPEGA
13043,Fixador de Cal Sachê,JUNTALIDER
13048,"Forro PVC 200x8,0mm 4 Metros Branco",FORTLEV
13049,"Forro PVC 200x8,0mm 6 Metros Branco",FORTLEV
13051,Fossa Séptica 1.500 l de Esgoto por Dia,FORTLEV
13068,Gabarito Angular Multifunção,CORTAG
13073,"Gabinete de Cozinha Tóquio Off White 116,2cm",RORATO
13074,"Gabinete Toquio 116,2cm Preto",RORATO
13077,Gabinete Toquio 116cm Branco,RORATO
13079,Gabinete para Cozinha Tóquio Cerejeira,RORATO
13081,Aguarraz 5 Litros,Farben
13082,Thinner 5 Litros,Farben
13089,Gancho de Rede Preto - 1 Unidade,TOLEMAT
13093,Galão Thinner Acabamento 7000 5 l,Farben
13097,Gaveta Gourmet Inox Vidro Jateado 74,REFRACON
13102,"Grelha Aço Galvanizado 15x50cm C/caixilho 1,5mm",RONCONI
13106,"Grelha Aço Galvanizado 20x100cm C/caixilho 1,5mm",RONCONI
13108,"Grelha Aço Galvanizado 20x50cm C/caixilho 1,5mm",RONCONI
13109,"Grelha Aço Galvanizado 20x20cm C/caixilho 1,5mm",RONCONI
13111,Grelha 1118-A 304 com Caixilho 10x10cm,DINOX
13123,Grelha Hidráulica Redonda Inox 15CM 123 sem Caixilho,MOLDENOX
13182,Isolante Térmico em Polietileno 15mm C/2M,FORUSI
13183,Isolante Térmico em Polietileno 22mm C/2M,FORUSI
13186,Isolante Térmico em Polietileno 28mm C/2M,FORUSI
13189,Isolante Térmico em Polietileno 35mm C/2M,FORUSI
13200,Janela de Correr em Alumínio Duas Folhas Móveis 100x150cm,MGM
13203,Janela de Correr em Alumínio 100x100cm,MGM
13491,Jogo de Panelas Clove 5 Peças Antiaderente com Tampa em Vidro,BRINOX
13493,Jogo de Panelas Garlic 7 Peças Antiaderente Vermelho com Tampa em Vidro,BRINOX
13559,Junção de Esgoto de Redução 100x75m,AMANCO
13570,Junta de Dilatação 17x3mm C/2 MTS,CORTAG
13576,Kit 3 Nichos Decorare Branco,PRAT-K
13578,Kit 3 Nichos Decorare Preto,PRAT-K
13592,"Kit de Bacia Convencional, Assento Termofixo e Itens de Instalação Nexo Beige",ROCA
13593,"Kit Bacia Convencional, Assento Termofixo Softclose e Itens de Instalação Matte Black",INCEPA
13595,Kit Banheiro Acessório 5 Peças 9020 Stander Quadra Talita,METAIS TALITA
13603,"Kit Banheiro Suspenso Branco 55,4cm",RORATO
13606,"Kit Banheiro Suspenso Gianduia 55,4cm",RORATO
13608,"Kit Bergamo Suspenso 63,5cm Branco",RORATO
13609,Kit Boss com Caixa Acoplada Bacia e Assento Branco Matte,INCEPA
13610,"Kit Banheiro Suspenso Nogal 55,4cm",RORATO
13626,Kit Instalação Telha para Telha Colonial Cerâmica 3 1/2,PRECON
13652,Kit Debba com Caixa Acoplada e Assento Branco Brilhante,ROCA
13654,Kit de Vedação 20 Peças para Telha de PVC Cerâmica,PRECONVC
13657,Kit Descarga/mecanismo Completo para Caixa Acoplada Pop Flux & Pneumático,CENSI
13658,Kit Descarga/mecanismo Completo para Caixa Acoplada Pop Flux & Dual Flush,CENSI
13663,Kit Gabinete de Banheiro Treviso com Pia 63cm,RORATO
13666,Kit Giratório para Churrasqueira com 04 Espetos em Aço Inox 430,REFRACON
13668,Kit Giratório para Churrasqueira com 05 Espetos em Aço Inox 430,REFRACON
13669,"Kit Bacia com Caixa, Assento Termofixo com Queda Amortecida Boss Matte Black – Sofisticação e Conforto para Banheiros Modernos",INCEPA
13673,Conheça o Kit Boss Vaso Sanitário Convencional com Assento Sanitário Branco,INCEPA
13674,Conheça o Kit Bacia Convencional e Assento Termofixo Boss,INCEPA
13675,Kit C/vaso e Caixa Acoplada Boss Stone,INCEPA
13677,"Kit Modena Armário Suspenso Nogal 2 Gavetas 59,5cm",RORATO
13682,Kit para Instalação de Aquecedor a Gás,CENSI
13685,Kit Porta com Batente Neblina 215cm X 85cm - Mogno,MGM
13688,Kit Porta de Madeira Direita e Batente Neblina Mogno 217x75cm,MGM
13690,Kit Porta de Madeira Esquerda e Batente Neblina Mogno 217x65cm,MGM
13692,Porta Neblina Mogno 217x75cm Esquerda: Estilo e Qualidade para Seu Espaço,MGM
13694,Conheça o Kit Completo 3 1/2 Cerâmico com 10 Unidades,PRECON
13696,Conheça o Kit para Vedação e Fixação de Telhas,PRECON
13698,Kit Nexo Bacia Convencional + Assento + Kit Instalação Branco,ROCA
13700,Kit com Caixa Acoplada e Assento Nexo Branco,ROCA
13702,Kit Amelia Lavanderia com Tanque Gelo,RORATO
13703,"Kit Bergamo Suspenso 63,5cm Nogal",RORATO
13706,Kit Lavanderia Amelia com Tanque 110x55 cm Gelo,RORATO
13708,Kit Lavanderia Amelia com Tanque 110x55cm Preto,RORATO
13709,"Kit Napole Suspenso 59,5cm Branco",RORATO
13710,"Kit Lavanderia Amelia com Tanque 61,5x61 Preto",RORATO
13714,"Kit Napole Suspenso 59,5cm Nogal",RORATO
13716,"Kit Napole Suspenso 59,5x58,5x29cm Preto",RORATO
13717,Kit Siena Suspenso 39cm Branco,RORATO
13720,"Kit Siena Suspenso 55,5 cm Preto",RORATO
13721,Kit Siena Suspenso 39cm Preto,RORATO
13725,"Kit Turim Suspenso 55,5cm Branco",RORATO
13726,Kit Trevisa C/espelheira e Pia Mármore Gianduia Quinto 63cm,RORATO
13727,"Kit Siena Suspenso 55,5cm Branco",RORATO
13730,"Kit Turim Suspenso 55,5cm Nogal",RORATO
13733,Kit Thema Bacia Convencional + Itens de Instalação Preto – Qualidade e Estilo para Seu Banheiro,INCEPA
13734,Kit Bacia Convencional + Itens de Instalação Thema: Eficiência e Praticidade,INCEPA
13740,Kit Vaso Sanitário com Caixa Acoplada + Assento Boss,INCEPA
13743,Kit Vaso Sanitário com Caixa Acoplada Debba Square e Acessórios,ROCA
13748,Kit Vaso Sanitário Thema Branca Brilhante Completo para Instalação,INCEPA
13752,Kit Vedação e Fixação para Caixa Acoplada,CENSI
13769,Conheça o Lápis Carpinteiro,CORTAG
13774,Conheça a Lata Aguarraz,Farben
13775,Conheça a Lata Querosene,Farben
13777,Lata Thinner 5000 900ml – Desempenho Superior em Diluição e Limpeza,Farben
13778,Conheça a Lata Thinner 7000,Farben
13782,Latão Acrílica Peg e Pinte Neve 18L,EUCATEX
13794,Lavatório Plástico Branco 36x26cm,ASTRA
13800,Leito de Secagem (FORTLEV),FORTLEV
13802,Leito de Secagem para Biodigestor,ACQUALIMP
13804,Leito de Secagem (TECNIPAR),TECNIPAR
13816,Conheça a Linha Trançada para Pedreiro 100M,CORTAG
13819,Linha Trançada para Pedreiro 50 m – Precisão e Confiabilidade nas Suas Obras,CORTAG
13874,"Lixeira Inox com Aro 3,2L",BRINOX
13877,Lixeira Inox Cromado com Pedal e Balde Ágata 30L,MOR
13886,Lona Leve Azul 3x2m,AQUATOOLS
13895,Alinhador de Correia Laser TKBA 21,Skf
13896,Alimentador de Arame Mig para Fabricator 500I FEED 364,Esab
13900,Alinhador de Polia Laser TKBA 11,Skf
13902,Alinhador de Polia Laser TKBA 40,Skf
13903,Alinhador Laser para Eixos Display LCD TKSA 31,Skf
13905,Alisadora de Concreto 6.5HP 4A 900mm 3600RPM Gasolina (desmontado),Toyama
13912,Almotolia Metálica de 300ml com Bico Flexível,Sparta
13928,Almotólia para Oléo 500ml com Bico Rigido 2500,Bozza
13930,Almotólia para Oléo 750ml com Bico Rigido e Flexivel,Jactoil
13936,Almotolia Plástica de 500ml Transparente 0005 GG,Gg
13937,Almotolia Plástica de 250ml Transparente 0004 GG,Gg
13940,Amortecedor Calço P 700KG 100x100x25MM,Vibrastop
13942,"Amortecedor de Vibração 3/8""",Vibrastop
13943,Amortecedor Nivelador de Vibração Tradicional Intermediário 5/8'',Vibrastop
13948,Analisador de Gases de Combustão 310 II,Testo
13986,Anel Capa Ar (Ref MBC-368),Devilbiss
13988,Anel Capa Ar (Ref SGK-0023),Devilbiss
13994,"Anel de Ancoragem 0,60cm com Olhal CG 1985",Carbografite
13996,"Anel de Ancoragem 0,60cm com Proteção CG 1983",Carbografite
13998,"Anel de Ancoragem 0,60cm sem Proteção CG 1983",Carbografite
13999,"Anel de Ancoragem 0,80cm com Olhal CG 1985",Carbografite
14001,"Anel de Ancoragem 0,80cm com Proteção CG 1983",Carbografite
14003,"Anel de Ancoragem 0,80cm sem Proteção CG 1983",Carbografite
14006,"Anel de Ancoragem 1,20cm com Proteção CG 1983",Carbografite
14008,"Anel de Ancoragem 1,20cm com Olhal CG 1985",Carbografite
14009,"Anel de Ancoragem 1,20cm sem Proteção CG 1983",Carbografite
14011,"Anel de Ancoragem 1,50cm com Olhal CG 1985",Carbografite
14013,"Anel de Ancoragem 1,50cm com Proteção CG 1983",Carbografite
14015,"Anel de Ancoragem 1,50cm sem Proteção CG 1983",Carbografite
14017,"Anel de Ancoragem 2,00cm com Olhal CG 1985",Carbografite
14018,"Anel de Ancoragem 2,00cm com Proteção CG 1983",Carbografite
14022,"Anel de Ancoragem 2,00cm sem Proteção CG 1983",Carbografite
14052,Luva em Latão N1 15mm,FORUSI
14053,Luva em Latão N12 22mm,FORUSI
14056,Luva em Latão N1 28mm,FORUSI
14105,Anel Trava Interno 62x2,Ati Brasil
14109,Anemômetro de Molinete com Hélice Portátil -10 a +50 °C,Testo
14114,Anemômetro de Molinete Portátil com Hélice -10 a +50 °C,Testo
14125,Anemômetro Digital de Molinete Telescópio -20 a +50 °C 416,Testo
14128,Anemômetro Digital Portátil 100mm -20 a +50 °C com Hélice 417,Testo
14130,Anemômetro Digital Portátil 16mm -10 a +50 °C com Hélice 416,Testo
14132,Anemômetro Molinete com Bluetooth -20 a +60 °C 410i,Testo
14146,Anti Respingo 1 Litro Biodegradavel,Carbografite
14156,Anti Respingo 20 Litros Biodegradável,Walter Abrasivos
14158,"Anti Respingo 20 Litros Biodegradavel (Ref 53W217, Walter Abrasivos)",Walter Abrasivos
14164,Anti Respingo 20 Litros e,Walter Abrasivos
14170,Anti Respingo 5 Litros Biodegradavel,Walter Abrasivos
14171,Anti Respingo 50 Litros Biodegradavel (Ref 10216210),Carbografite
14172,Anti Respingo com Borrifador 500ml Off Spatter,Carbografite
14175,Anti Respingo 50 Litros Biodegradavel (Ref 10493410),Carbografite
14181,Máquina de Assentar Piso: Agilidade e Precisão com a,CORTAG
14188,Anti Respingo Ecológico 20 Litros,Carbografite
14189,Anti Respingo em Gel Lata 200gr e,Walter Abrasivos
14194,Antirrespingo a Base de Água 500ml ALLSTEEL,Walter Abrasivos
14199,"Aparador Cerca 24"" 1.0CV 23CC Gasolina HS 82R",Stihl
14201,Massa Acrílica 25kg,EUCATEX
14202,"Massa Acrílica Galão 5,8kg",EUCATEX
14221,Aplicador 55ml HYSOL,Loctite
14224,Massa Niveladora Branca 90 Gramas,SANTA LUZIA
14226,Aplicador de Detergente,Karcher
14227,Aplicador de Detergente Snow Foam 1000ML para HD e HDS 6.394-668.0,Karcher
14231,Aplicador de Detergente Snow Foam 300ml 9.302-054.0,Karcher
14232,Aplicador de Detergente Snow Foam M22 1000 ml 9.313-174.0,Karcher
14234,Aplicador de Detergente Snow Foam TR Advanced 3 1000ML 4.112-065.0,Karcher
14237,Massa Plástica Branca 400g,MASSAFIX
14241,Massa Plástica Cinza 400g,MASSAFIX
14243,Maxi Aquecedor Ultra Elétrico,LORENZETTI
14244,Massa Plástica Preta 400 g,MASSAFIX
14245,Aplicador Manual,Ancora
14249,Mecanismo de Entrada para Caixa Acoplada Master Flux,CENSI
14250,Aplicador Manual Cartucho Duplo 50ml,Loctite
14251,Mecanismo de Saída para Caixa Acoplada Pneumático,CENSI
14255,Aplicador para Anti Respingo E- NOZZIE 53L121 E- NOZZLE,Walter Abrasivos
14256,Aplicador Manual Peristáltico,Loctite
14257,Mesa Desmontável Redonda Mariana Antares Branca,ANTARES PLASTICOS
14261,Mesa Plástica Bela Vista Branca 70x70cm,MOR
14267,"Minibomba de Circulação TP40 G4 127V - Potência, Versatilidade e Conforto para Sua Rede Hidráulica",KOMECO
14272,Aquecedor de Indução para Rolamentos TIH,Skf
14273,Apontador para Lápis Carpinteiro,Irwin
14276,Aquecedor Indutivo para Rolamentos TIH,Skf
14279,Misturador Monocomando de Mesa para Lavatório Bica Alta Ona Preto Matte,ROCA
14282,Misturador Monocomando de Mesa para Lavatório Bica Alta Ona Cromado,ROCA
14283,Aquecedor Indutivo para Rolamentos TWIM,Skf
14284,Misturador Monocomando de Mesa para Lavatório Bica Alta Ona Rose,ROCA
14286,Misturador Monocomando de Mesa para Lavatório Bica Baixa Ona Cromado,ROCA
14287,Misturador Monocomando de Mesa para Lavatório Bica Baixa Ona Rose,ROCA
14288,Arame Farpado Gir 500 Metros,Gerdau
14289,Misturador Monocomando de Mesa para Lavatório Bica Baixa Ona Preto Matte,ROCA
14290,Arame Galvanizado 10 Metros Bitola 18,Fixtil
14291,Arame Galvanizado 5 Metros Bitola 16,Fixtil
14295,Arame MIG 1mm 18KG,Gerdau
14296,Misturador Monocomando Lavatório de Mesa para Cuba de Apoio – 2877 C72,LORENZETTI
14297,"Arame Mig Arco Submerso 2,4mm 30kg EM12K OK AUTROD 12.20",Esab
14299,Arame Mig de Aço Carbono 2.4mm 30Kg OK AUTROD 12.10,Esab
14300,"Arame Mig Sólido 0,8mm 15kg",Gerdau
14303,Arame Mig Sólido 0.8mm 5kg,Lynus
14305,Misturador Monofuro Gourmet Cromado 067 C100,METAIS TALITA
14306,"Arame MIG Sólido 0,8mm com 5Kg Aço ER70S-6 722623 OK AUTROD 12.51",Esab
14308,"Arame Mig Sólido 0,9mm 18kg",Gerdau
14309,Arame Mig Solido 1.0 mm 18Kg,Esab
14311,"Arame MIG Sólido 1,00mm com 18Kg Aço ER70S-6 OK AUTROD 12.51",Esab
14312,Módulo Campainha Cigarra 127v,SLEEK
14313,Arame Mig Sólido 1.2mm 18Kg Baixa Liga OK ARISTOROD 13.26,Esab
14314,Modulo Cego Preto Ebony Clean,SLEEK
14315,"Arame Mig Sólido 1,2mm 18Kg ER70S-6 OK AUTROD 12.51",Esab
14316,"Arame Mig Sólido 1,2mm 18kg",Gerdau
14317,Módulo Cego com 2 Unidades 1604,SLEEK
14318,Módulo Dimmer Rotativo de Potência Branco,SLEEK
14319,"Arame MIG Sólido ER-CU Cobre Puro 1,2mm (BOB 15kg) CUPRO 98",Tecbras
14322,Arame MIG Sólido ER70S-6 1.0mm Bobina 15Kg S6,Esab
14327,Módulo Luz Emergência Bivolt 3 Leds,SLEEK
14328,"Arame MIG Sólido ER70S-6 Aço 1,00mm (bobina 18kg) WEST ARCO 70S6",Esab
14330,Módulo P/churrasqueira Predial Natural 64x25cm,REFRACON
14331,"Arame MIG Sólido ER70S-6 Aço 1,20mm Bobina 18kg WEST ARCO 70S6",Esab
14332,Módulo P/churrasqueira Predial Natural 74x25cm,REFRACON
14337,Modulo Pulsador Minuteria,SLEEK
14340,"Arame Mig Sólido Inox ER309L 1,20mm 15Kg OK AUTROD 309L",Esab
14341,"Arame Mig Sólido Inox ER309LSI 1,2mm 15Kg OK AUTROD",Esab
14342,"Arame Mig Sólido sem Gás 0,8mm 1kg",Noll
14345,Arame MIG Tubular 0.8mm Aço Bobina com 4.5Kg CORESHIELD 15,Esab
14346,Arame Mig Tubular 1.2mm 16Kg Baixa Liga OK TUBROD 81 NI1 ULTRA,Esab
14349,Arame MIG Tubular 1.20mm 15Kg 749486 OK TUBROD 71,Esab
